user_id,timestamp,user_message,intent
user_10,2025-12-21 19:14:26.289989,login failed,Technical_Issue
user_45,2026-01-17 14:50:54.289995,account suspended,Account_Assistance
user_29,2026-01-09 05:41:51.290001,can I get help from a person?,Customer_Service_Contact
user_43,2026-01-13 05:38:38.290006,I need to speak with someone,Customer_Service_Contact
user_12,2026-01-13 18:08:21.290012,price of item Y,Product_Inquiry
user_13,2026-01-16 21:28:48.290021,prime membership issues,Account_Assistance
user_46,2026-01-19 18:41:43.290029,prime video not working,Technical_Issue
user_23,2026-01-18 11:56:45.290035,prime membership issues,Account_Assistance
user_5,2026-01-06 12:10:56.290041,login failed,Technical_Issue
user_9,2026-01-16 01:53:10.290047,kindle not syncing,Technical_Issue
user_14,2025-12-31 09:05:32.290053,hi,Greeting
user_12,2025-12-27 02:25:50.290059,speak to a representative,Customer_Service_Contact
user_18,2026-01-08 00:55:07.290064,I need to speak with someone,Customer_Service_Contact
user_45,2026-01-15 06:03:05.290070,hello,Greeting
user_19,2025-12-24 13:39:31.290076,hello,Greeting
user_34,2025-12-31 14:13:07.290082,can't log into my account,Account_Assistance
user_40,2025-12-24 02:51:24.290088,money back please,Refund_Request
user_33,2025-12-20 14:37:18.290094,hey there,Greeting
user_50,2026-01-10 10:19:57.290100,hi,Greeting
user_20,2025-12-22 00:16:50.290106,defective item,Refund_Request
user_31,2025-12-29 11:18:35.290112,product specifications,Product_Inquiry
user_30,2025-12-24 08:33:17.290118,alexa is not responding,Technical_Issue
user_28,2025-12-30 22:48:50.290123,price of item Y,Product_Inquiry
user_33,2026-01-19 12:28:19.290129,money back please,Refund_Request
user_27,2026-01-03 21:52:33.290135,has my order shipped?,Check_Order
user_39,2026-01-13 15:08:39.290141,good morning,Greeting
user_8,2025-12-23 22:23:27.290146,change my password,Account_Assistance
user_1,2025-12-28 14:41:27.290152,can I track my recent purchase?,Check_Order
user_5,2026-01-15 17:17:47.290158,greetings,Greeting
user_23,2026-01-18 14:45:34.290164,speak to a representative,Customer_Service_Contact
user_47,2026-01-12 18:16:40.290169,greetings,Greeting
user_48,2026-01-02 04:50:34.290175,talk to human agent,Customer_Service_Contact
user_11,2026-01-13 23:58:00.290181,return item,Refund_Request
user_33,2025-12-21 16:22:00.290189,connect me to support,Customer_Service_Contact
user_48,2026-01-15 18:29:09.290195,error 404,Technical_Issue
user_1,2025-12-26 11:48:04.290200,can't log into my account,Account_Assistance
user_37,2025-12-20 22:18:39.290206,greetings,Greeting
user_4,2025-12-24 12:36:42.290212,feedback about your service,Feedback
user_7,2025-12-26 20:41:12.290218,good morning,Greeting
user_18,2025-12-30 15:03:50.290224,greetings,Greeting
user_46,2025-12-24 11:27:35.290229,issue with my recent purchase,Refund_Request
user_19,2025-12-26 01:45:09.290235,I need to speak with someone,Customer_Service_Contact
user_7,2026-01-01 15:14:02.290241,compatibility questions,Product_Inquiry
user_33,2026-01-16 14:24:20.290246,how to change my address?,Account_Assistance
user_39,2026-01-17 13:57:36.290252,compatibility questions,Product_Inquiry
user_11,2026-01-06 07:27:54.290258,price of item Y,Product_Inquiry
user_24,2026-01-04 06:33:15.290263,hello,Greeting
user_13,2025-12-23 23:24:50.290269,can I speak to a purple elephant?,Fallback
user_6,2026-01-02 14:40:38.290275,I have a suggestion,Feedback
user_43,2026-01-14 01:15:09.290281,delivery date for my order,Check_Order
user_8,2026-01-14 09:56:08.290287,kindle not syncing,Technical_Issue
user_31,2025-12-24 17:29:17.290293,how to change my address?,Account_Assistance
user_40,2025-12-22 04:14:54.290298,delivery date for my order,Check_Order
user_30,2025-12-21 09:15:30.290304,I need to speak with someone,Customer_Service_Contact
user_9,2026-01-18 23:17:56.290310,manage my subscriptions,Account_Assistance
user_3,2026-01-06 05:15:31.290316,!!,Fallback
user_36,2026-01-07 17:09:26.290321,what?,Fallback
user_39,2026-01-20 11:03:51.290327,rate my experience,Feedback
user_39,2026-01-09 19:36:44.290333,my item is damaged,Refund_Request
user_34,2026-01-14 08:07:40.290339,kindle not syncing,Technical_Issue
user_12,2026-01-16 20:58:40.290344,money back please,Refund_Request
user_19,2026-01-19 23:25:19.290350,account suspended,Account_Assistance
user_10,2026-01-12 08:05:17.290356,how to change my address?,Account_Assistance
user_21,2026-01-01 03:20:43.290362,change my password,Account_Assistance
user_43,2026-01-18 04:14:28.290368,hi,Greeting
user_1,2025-12-26 23:13:36.290374,issue with my recent purchase,Refund_Request
user_50,2026-01-01 08:23:32.290380,who are you?,Fallback
user_28,2025-12-31 02:18:55.290385,hello,Greeting
user_19,2026-01-12 05:57:34.290392,hey there,Greeting
user_31,2026-01-06 06:43:29.290397,can't log into my account,Account_Assistance
user_15,2025-12-31 15:59:17.290403,what are the features of this laptop?,Product_Inquiry
user_42,2026-01-14 17:04:57.290444,money back please,Refund_Request
user_27,2026-01-08 04:44:40.290454,good morning,Greeting
user_37,2026-01-08 18:59:54.290460,cancel an order,Refund_Request
user_41,2025-12-20 16:15:03.290466,compare product A and B,Product_Inquiry
user_1,2025-12-29 19:17:11.290472,my item is damaged,Refund_Request
user_13,2026-01-10 02:20:46.290478,kindle not syncing,Technical_Issue
user_24,2026-01-01 22:54:46.290484,login failed,Technical_Issue
user_17,2026-01-15 18:11:44.290490,website not loading,Technical_Issue
user_16,2026-01-15 00:15:54.290495,my item is damaged,Refund_Request
user_3,2025-12-22 00:25:00.290501,talk to human agent,Customer_Service_Contact
user_31,2026-01-12 07:45:24.290507,I don't understand,Fallback
user_18,2026-01-09 04:34:07.290513,good morning,Greeting
user_7,2025-12-23 06:10:23.290519,money back please,Refund_Request
user_26,2026-01-19 06:44:30.290525,connect me to support,Customer_Service_Contact
user_32,2026-01-17 00:05:11.290531,hello,Greeting
user_16,2026-01-11 17:05:54.290537,rate my experience,Feedback
user_48,2026-01-04 00:14:09.290542,compare product A and B,Product_Inquiry
user_41,2026-01-15 01:57:16.290548,I have a suggestion,Feedback
user_6,2025-12-28 18:52:39.290554,shipping update,Check_Order
user_13,2026-01-08 02:24:14.290560,how to change my address?,Account_Assistance
user_22,2025-12-24 03:24:37.290566,error 404,Technical_Issue
user_30,2025-12-31 00:54:13.290572,I don't understand,Fallback
user_10,2025-12-27 20:50:03.290578,speak to a representative,Customer_Service_Contact
user_44,2026-01-11 03:57:32.290583,hey there,Greeting
user_49,2026-01-11 07:07:13.290589,how to return a product?,Refund_Request
user_7,2026-01-14 22:57:39.290595,!!,Fallback
user_43,2025-12-28 17:28:43.290601,return item,Refund_Request
user_15,2025-12-28 06:58:31.290607,can't log into my account,Account_Assistance
user_5,2026-01-11 15:35:37.290612,how to change my address?,Account_Assistance
user_15,2025-12-27 20:25:43.290618,change my password,Account_Assistance
user_9,2026-01-11 15:01:05.290624,greetings,Greeting
user_31,2026-01-04 08:49:23.290630,shipping update,Check_Order
user_10,2026-01-03 23:56:45.290636,connect me to support,Customer_Service_Contact
user_46,2026-01-02 11:18:10.290642,where is my package?,Check_Order
user_11,2026-01-12 14:32:09.290647,how to return a product?,Refund_Request
user_36,2026-01-04 00:01:50.290653,I need to speak with someone,Customer_Service_Contact
user_29,2025-12-30 13:00:28.290659,issue with my recent purchase,Refund_Request
user_49,2026-01-19 10:29:35.290665,error 404,Technical_Issue
user_39,2025-12-20 18:24:46.290670,feedback about your service,Feedback
user_38,2026-01-15 04:54:14.290676,connect me to support,Customer_Service_Contact
user_1,2026-01-06 17:20:47.290682,speak to a representative,Customer_Service_Contact
user_34,2026-01-03 21:18:32.290687,asdfghjkl,Fallback
user_34,2026-01-09 01:42:45.290693,login failed,Technical_Issue
user_48,2025-12-23 03:53:18.290699,has my order shipped?,Check_Order
user_46,2026-01-06 12:12:30.290704,can I get help from a person?,Customer_Service_Contact
user_31,2026-01-09 20:51:50.290710,connect me to support,Customer_Service_Contact
user_45,2026-01-06 10:57:27.290716,I have a suggestion,Feedback
user_20,2025-12-20 20:51:43.290721,order arrived yet?,Check_Order
user_20,2026-01-19 12:04:53.290727,product specifications,Product_Inquiry
user_34,2026-01-20 10:28:55.290733,return item,Refund_Request
user_40,2025-12-30 09:29:23.290739,kindle not syncing,Technical_Issue
user_45,2025-12-25 04:33:54.290745,hey there,Greeting
user_18,2025-12-30 00:52:53.290750,compare product A and B,Product_Inquiry
user_29,2025-12-29 12:33:12.290757,manage my subscriptions,Account_Assistance
user_36,2026-01-02 10:01:47.290762,hi,Greeting
user_21,2026-01-07 08:14:02.290768,speak to a representative,Customer_Service_Contact
user_43,2025-12-27 16:08:27.290774,I need to speak with someone,Customer_Service_Contact
user_11,2026-01-12 12:38:52.290780,missing package,Check_Order
user_2,2026-01-17 12:39:59.290785,tell me about product X,Product_Inquiry
user_24,2025-12-25 17:09:39.290791,is product Z in stock?,Product_Inquiry
user_14,2026-01-01 22:15:17.290797,account suspended,Account_Assistance
user_34,2025-12-31 02:26:02.290803,hello,Greeting
user_16,2026-01-04 08:21:05.290826,my item is damaged,Refund_Request
user_41,2026-01-02 18:46:22.290835,tell me about product X,Product_Inquiry
user_3,2026-01-18 05:08:50.290925,who are you?,Fallback
user_39,2026-01-18 10:43:59.290935,can I speak to a purple elephant?,Fallback
user_13,2026-01-10 20:14:50.290944,good morning,Greeting
user_31,2026-01-15 10:52:15.290952,money back please,Refund_Request
user_8,2026-01-03 09:21:48.290961,I don't understand,Fallback
user_9,2025-12-24 11:52:44.290969,delivery date for my order,Check_Order
user_44,2026-01-13 03:37:56.290978,kindle not syncing,Technical_Issue
user_30,2025-12-23 07:04:45.290986,I have a suggestion,Feedback
user_2,2026-01-01 19:37:01.290995,rate my experience,Feedback
user_47,2025-12-30 09:37:04.291004,feedback about your service,Feedback
user_23,2026-01-12 08:08:01.291014,account suspended,Account_Assistance
user_9,2026-01-08 03:33:20.291023,connect me to support,Customer_Service_Contact
user_3,2025-12-24 23:27:04.291034,what?,Fallback
user_9,2026-01-10 06:39:47.291042,product specifications,Product_Inquiry
user_13,2026-01-18 13:02:40.291050,I need to speak with someone,Customer_Service_Contact
user_33,2025-12-23 00:39:33.291059,manage my subscriptions,Account_Assistance
user_22,2026-01-19 14:36:34.291067,can I get help from a person?,Customer_Service_Contact
user_37,2026-01-12 02:14:17.291076,can I speak to a purple elephant?,Fallback
user_32,2026-01-18 22:09:40.291084,account suspended,Account_Assistance
user_41,2026-01-06 14:43:56.291092,i want a refund,Refund_Request
user_44,2026-01-03 04:42:25.291101,greetings,Greeting
user_11,2026-01-12 05:04:56.291111,login failed,Technical_Issue
user_16,2026-01-01 06:15:17.291120,what?,Fallback
user_21,2026-01-02 01:52:01.291129,login failed,Technical_Issue
user_14,2025-12-25 12:09:38.291138,return item,Refund_Request
user_14,2026-01-05 02:40:04.291147,asdfghjkl,Fallback
user_21,2026-01-09 04:43:37.291158,compatibility questions,Product_Inquiry
user_43,2025-12-27 01:20:11.291168,rate my experience,Feedback
user_39,2026-01-06 01:58:05.291176,account suspended,Account_Assistance
user_11,2025-12-21 22:38:45.291185,is product Z in stock?,Product_Inquiry
user_28,2026-01-04 21:36:24.291194,how to return a product?,Refund_Request
user_49,2026-01-18 22:24:10.291203,where is my package?,Check_Order
user_21,2026-01-18 13:49:08.291211,issue with my recent purchase,Refund_Request
user_29,2026-01-18 10:15:58.291221,hi,Greeting
user_32,2026-01-05 09:04:17.291229,update payment method,Account_Assistance
user_46,2026-01-07 09:06:06.291238,can I get help from a person?,Customer_Service_Contact
user_14,2026-01-09 13:21:49.291248,missing package,Check_Order
user_35,2026-01-14 18:18:54.291258,can't log into my account,Account_Assistance
user_34,2025-12-31 01:22:02.291267,what?,Fallback
user_35,2026-01-01 09:53:20.291277,can I track my recent purchase?,Check_Order
user_40,2026-01-11 19:25:04.291287,manage my subscriptions,Account_Assistance
user_22,2025-12-27 20:19:19.291295,I don't understand,Fallback
user_47,2025-12-27 12:27:36.291305,can I get help from a person?,Customer_Service_Contact
user_46,2026-01-04 14:18:47.291315,defective item,Refund_Request
user_16,2025-12-25 18:15:20.291326,missing package,Check_Order
user_25,2025-12-27 18:00:22.291334,speak to a representative,Customer_Service_Contact
user_5,2025-12-25 05:20:23.291344,I need to speak with someone,Customer_Service_Contact
user_19,2026-01-12 03:46:35.291354,I don't understand,Fallback
user_34,2026-01-07 15:14:05.291365,prime video not working,Technical_Issue
user_23,2026-01-02 05:35:31.291375,kindle not syncing,Technical_Issue
user_38,2026-01-14 18:01:42.291385,I need to speak with someone,Customer_Service_Contact
user_26,2025-12-23 20:40:15.291395,I have a suggestion,Feedback
user_21,2025-12-24 19:04:39.291424,has my order shipped?,Check_Order
user_29,2026-01-12 04:34:07.291442,cannot access my account,Technical_Issue
user_33,2026-01-19 18:09:23.291451,hi,Greeting
user_23,2026-01-20 06:36:23.291461,how to return a product?,Refund_Request
user_29,2026-01-08 22:04:57.291469,wrong size,Refund_Request
user_45,2025-12-27 16:53:07.291478,feedback about your service,Feedback
user_30,2025-12-22 08:14:51.291488,website not loading,Technical_Issue
user_43,2026-01-18 16:17:48.291496,delivery date for my order,Check_Order
user_8,2026-01-01 01:48:26.291505,shipping update,Check_Order
user_14,2025-12-25 20:03:42.291513,hi,Greeting
user_36,2025-12-24 05:41:52.291523,feedback about your service,Feedback
user_37,2025-12-29 05:17:32.291532,can I get help from a person?,Customer_Service_Contact
user_5,2026-01-15 16:51:23.291540,status of order #123,Check_Order
user_28,2026-01-10 08:22:09.291549,cancel an order,Refund_Request
user_5,2026-01-13 08:44:35.291559,how to change my address?,Account_Assistance
user_15,2026-01-04 04:05:28.291569,can I speak to a purple elephant?,Fallback
user_13,2025-12-28 11:56:00.291578,!!,Fallback
user_27,2026-01-07 15:46:24.291588,asdfghjkl,Fallback
user_41,2025-12-21 06:20:54.291597,connect me to support,Customer_Service_Contact
user_25,2026-01-12 08:50:27.291606,can I track my recent purchase?,Check_Order
user_7,2025-12-31 23:17:52.291616,kindle not syncing,Technical_Issue
user_27,2026-01-14 16:50:28.291625,can't log into my account,Account_Assistance
user_46,2026-01-17 16:16:47.291634,login failed,Technical_Issue
user_10,2025-12-23 03:21:47.291642,what are the features of this laptop?,Product_Inquiry
user_7,2025-12-27 04:34:50.291651,delivery date for my order,Check_Order
user_1,2025-12-20 15:41:25.291661,hi,Greeting
user_44,2025-12-20 19:25:20.291671,greetings,Greeting
user_6,2026-01-01 17:27:12.291680,speak to a representative,Customer_Service_Contact
user_30,2025-12-24 10:09:45.291690,I have a suggestion,Feedback
user_44,2026-01-12 22:01:37.291700,good morning,Greeting
user_7,2025-12-24 10:58:23.291709,how to return a product?,Refund_Request
user_6,2026-01-06 06:10:01.291721,how to return a product?,Refund_Request
user_12,2025-12-23 01:10:33.291731,return item,Refund_Request
user_6,2026-01-01 15:06:52.291740,talk to human agent,Customer_Service_Contact
user_18,2026-01-08 02:42:06.291750,price of item Y,Product_Inquiry
user_20,2025-12-29 04:06:34.291760,manage my subscriptions,Account_Assistance
user_15,2026-01-19 17:16:07.291771,status of order #123,Check_Order
user_40,2025-12-30 09:41:42.291782,talk to human agent,Customer_Service_Contact
user_33,2026-01-03 20:50:01.291792,kindle not syncing,Technical_Issue
user_16,2026-01-14 11:37:39.291802,login failed,Technical_Issue
user_28,2026-01-01 05:26:33.291813,is product Z in stock?,Product_Inquiry
user_1,2025-12-21 22:22:50.291823,hi,Greeting
user_27,2025-12-29 21:01:25.291832,track order,Check_Order
user_21,2026-01-13 13:25:26.291842,hello,Greeting
user_45,2025-12-27 16:14:30.291852,what?,Fallback
user_24,2025-12-29 06:39:58.291863,rate my experience,Feedback
user_43,2026-01-07 23:11:16.291873,delivery date for my order,Check_Order
user_27,2026-01-11 22:57:23.291882,hey there,Greeting
user_48,2025-12-27 18:15:19.291890,my item is damaged,Refund_Request
user_29,2025-12-22 02:17:10.291899,missing package,Check_Order
user_26,2026-01-18 08:49:57.291908,change my password,Account_Assistance
user_40,2026-01-02 06:49:04.291917,kindle not syncing,Technical_Issue
user_33,2026-01-10 04:39:07.291924,asdfghjkl,Fallback
user_3,2026-01-13 12:17:23.291932,I have a suggestion,Feedback
user_29,2026-01-19 20:10:58.291940,talk to human agent,Customer_Service_Contact
user_9,2025-12-26 12:37:28.291948,compare product A and B,Product_Inquiry
user_3,2026-01-01 09:42:11.291957,issue with my recent purchase,Refund_Request
user_20,2026-01-02 04:51:20.292132,hey there,Greeting
user_39,2026-01-09 13:17:37.292146,track order,Check_Order
user_16,2025-12-23 19:14:57.292154,order arrived yet?,Check_Order
user_35,2025-12-24 05:27:58.292163,wrong size,Refund_Request
user_20,2026-01-02 13:22:36.292172,speak to a representative,Customer_Service_Contact
user_12,2026-01-15 19:56:23.292180,my item is damaged,Refund_Request
user_40,2025-12-24 04:25:24.292201,I have a suggestion,Feedback
user_23,2026-01-10 12:10:04.292210,i want a refund,Refund_Request
user_18,2026-01-10 06:29:46.292218,good morning,Greeting
user_6,2026-01-03 19:20:09.292227,how to change my address?,Account_Assistance
user_34,2026-01-19 09:09:07.292235,hello,Greeting
user_19,2026-01-20 05:50:56.292246,cannot access my account,Technical_Issue
user_48,2026-01-13 04:40:50.292255,login failed,Technical_Issue
user_48,2025-12-23 00:56:54.292264,I have a suggestion,Feedback
user_25,2025-12-31 22:54:36.292273,rate my experience,Feedback
user_40,2026-01-16 17:07:15.292281,delivery date for my order,Check_Order
user_7,2026-01-11 04:28:56.292290,wrong size,Refund_Request
user_3,2025-12-28 02:03:11.292298,shipping update,Check_Order
user_6,2026-01-06 03:28:57.292307,track order,Check_Order
user_11,2026-01-12 18:27:29.292316,shipping update,Check_Order
user_8,2025-12-20 13:08:00.292325,can't log into my account,Account_Assistance
user_33,2025-12-26 17:36:22.292333,money back please,Refund_Request
user_36,2025-12-25 18:29:34.292342,hello,Greeting
user_11,2025-12-25 23:49:55.292351,compare product A and B,Product_Inquiry
user_43,2026-01-03 21:35:16.292360,can't log into my account,Account_Assistance
user_10,2026-01-15 10:52:08.292368,rate my experience,Feedback
user_3,2025-12-22 17:58:50.292376,prime video not working,Technical_Issue
user_25,2026-01-01 01:12:58.292385,my item is damaged,Refund_Request
user_28,2026-01-09 00:56:12.292394,connect me to support,Customer_Service_Contact
user_44,2026-01-10 08:54:21.292403,compare product A and B,Product_Inquiry
user_35,2026-01-07 03:55:21.292433,money back please,Refund_Request
user_48,2026-01-07 04:07:43.292443,tell me about product X,Product_Inquiry
user_9,2025-12-27 14:19:39.292451,good morning,Greeting
user_3,2025-12-30 09:05:45.292460,hello,Greeting
user_24,2026-01-08 06:39:00.292468,talk to human agent,Customer_Service_Contact
user_21,2025-12-22 19:16:35.292477,has my order shipped?,Check_Order
user_38,2025-12-23 03:12:22.292487,I have a suggestion,Feedback
user_42,2026-01-02 00:28:35.293052,greetings,Greeting
user_40,2025-12-26 00:16:58.293074,I don't understand,Fallback
user_37,2026-01-13 04:42:09.293084,price of item Y,Product_Inquiry
user_45,2026-01-03 10:33:43.293466,has my order shipped?,Check_Order
user_32,2026-01-15 10:59:54.293482,I need to speak with someone,Customer_Service_Contact
user_34,2026-01-08 17:50:45.293493,price of item Y,Product_Inquiry
user_12,2025-12-29 03:51:50.293505,connect me to support,Customer_Service_Contact
user_6,2026-01-05 03:01:19.293516,shipping update,Check_Order
user_41,2026-01-08 20:42:16.293526,good morning,Greeting
user_14,2026-01-04 13:54:14.293537,change my password,Account_Assistance
user_20,2026-01-16 01:22:47.293546,order arrived yet?,Check_Order
user_3,2025-12-24 13:40:03.293556,I have a suggestion,Feedback
user_36,2026-01-12 03:24:28.293566,prime membership issues,Account_Assistance
user_34,2025-12-25 23:18:52.293576,rate my experience,Feedback
user_9,2026-01-19 17:13:32.293587,asdfghjkl,Fallback
user_25,2025-12-28 02:39:43.293596,wrong size,Refund_Request
user_40,2025-12-21 06:18:10.293605,!!,Fallback
user_18,2026-01-06 10:18:59.293614,delivery date for my order,Check_Order
user_45,2025-12-26 10:29:33.293664,cannot access my account,Technical_Issue
user_6,2026-01-12 23:21:24.293673,can I track my recent purchase?,Check_Order
user_21,2026-01-10 12:55:51.293682,my item is damaged,Refund_Request
user_15,2026-01-03 22:21:32.293690,i want a refund,Refund_Request
user_7,2026-01-09 17:23:00.293699,hello,Greeting
user_33,2025-12-23 23:50:39.293709,hi,Greeting
user_21,2025-12-23 15:39:21.293719,error 404,Technical_Issue
user_13,2026-01-03 04:15:55.293728,manage my subscriptions,Account_Assistance
user_32,2026-01-08 13:14:28.293737,I have a suggestion,Feedback
user_18,2025-12-20 12:31:25.293745,!!,Fallback
user_10,2026-01-02 21:48:58.293755,login failed,Technical_Issue
user_22,2026-01-16 05:43:37.293764,rate my experience,Feedback
user_39,2025-12-30 01:43:36.293772,I have a suggestion,Feedback
user_12,2026-01-08 17:51:35.293782,what?,Fallback
user_43,2025-12-27 18:19:27.293792,change my password,Account_Assistance
user_41,2026-01-17 04:29:15.293807,hey there,Greeting
user_8,2026-01-12 21:41:50.293816,what?,Fallback
user_28,2025-12-27 21:44:53.293822,who are you?,Fallback
user_15,2026-01-08 16:57:14.293828,can I get help from a person?,Customer_Service_Contact
user_6,2026-01-06 11:40:17.293834,hi,Greeting
user_4,2025-12-31 18:36:00.293840,track order,Check_Order
user_8,2026-01-05 18:31:44.293868,alexa is not responding,Technical_Issue
user_11,2026-01-12 19:16:59.293879,talk to human agent,Customer_Service_Contact
user_9,2026-01-17 02:24:50.293889,I have a suggestion,Feedback
user_20,2025-12-31 11:58:12.293899,what?,Fallback
user_16,2026-01-06 19:06:09.293912,missing package,Check_Order
user_46,2026-01-07 06:28:17.293918,defective item,Refund_Request
user_7,2025-12-27 23:01:26.293924,good morning,Greeting
user_2,2026-01-10 13:44:16.293930,speak to a representative,Customer_Service_Contact
user_20,2026-01-18 18:48:53.293936,is product Z in stock?,Product_Inquiry
user_12,2026-01-10 19:04:28.293942,manage my subscriptions,Account_Assistance
user_11,2026-01-05 03:32:01.293948,what?,Fallback
user_3,2025-12-29 13:06:45.293954,website not loading,Technical_Issue
user_34,2025-12-26 22:34:00.293959,defective item,Refund_Request
user_30,2026-01-06 01:00:46.293965,how to change my address?,Account_Assistance
user_28,2026-01-06 15:15:06.293971,!!,Fallback
user_45,2026-01-02 16:46:36.293977,feedback about your service,Feedback
user_23,2025-12-29 11:44:40.293983,rate my experience,Feedback
user_7,2026-01-03 07:05:02.293989,compatibility questions,Product_Inquiry
user_36,2025-12-31 19:07:50.293995,good morning,Greeting
user_16,2026-01-05 00:33:07.294001,I don't understand,Fallback
user_28,2025-12-30 11:58:05.294007,!!,Fallback
user_44,2026-01-16 01:52:50.294013,hey there,Greeting
user_5,2026-01-02 19:29:48.294019,I don't understand,Fallback
user_8,2026-01-12 21:31:16.294026,rate my experience,Feedback
user_40,2025-12-22 03:14:47.294032,app is crashing,Technical_Issue
user_46,2026-01-10 09:49:32.294038,what are the features of this laptop?,Product_Inquiry
user_50,2026-01-17 17:32:48.294044,what are the features of this laptop?,Product_Inquiry
user_28,2026-01-05 02:56:25.294050,status of order #123,Check_Order
user_33,2025-12-31 20:46:21.294055,what are the features of this laptop?,Product_Inquiry
user_34,2026-01-14 19:23:42.294061,update payment method,Account_Assistance
user_13,2026-01-15 15:09:50.294067,can I get help from a person?,Customer_Service_Contact
user_11,2026-01-07 22:02:08.294072,has my order shipped?,Check_Order
user_30,2025-12-30 06:16:14.294078,app is crashing,Technical_Issue
user_30,2026-01-12 17:24:14.294084,feedback about your service,Feedback
user_21,2026-01-04 00:54:43.294090,where is my package?,Check_Order
user_5,2026-01-10 07:47:55.294096,manage my subscriptions,Account_Assistance
user_40,2026-01-01 17:31:18.294101,change my password,Account_Assistance
user_8,2026-01-12 18:03:36.294107,good morning,Greeting
user_42,2025-12-27 13:19:13.294113,track order,Check_Order
user_30,2026-01-11 05:01:53.294119,can I get help from a person?,Customer_Service_Contact
user_11,2025-12-22 11:42:38.294124,good morning,Greeting
user_50,2025-12-24 00:45:36.294130,kindle not syncing,Technical_Issue
user_46,2026-01-07 04:52:58.294137,order arrived yet?,Check_Order
user_48,2026-01-09 09:42:55.294142,change my password,Account_Assistance
user_4,2026-01-07 04:45:48.294149,compatibility questions,Product_Inquiry
user_39,2026-01-08 02:29:17.294155,wrong size,Refund_Request
user_39,2025-12-23 12:09:13.294160,tell me about product X,Product_Inquiry
user_48,2025-12-20 14:47:47.294166,who are you?,Fallback
user_3,2026-01-03 09:32:43.294172,can I speak to a purple elephant?,Fallback
user_18,2026-01-12 13:25:24.294179,greetings,Greeting
user_17,2026-01-14 08:59:16.294187,can I speak to a purple elephant?,Fallback
user_28,2026-01-02 13:40:34.294193,hi,Greeting
user_17,2025-12-22 04:33:47.294198,can I track my recent purchase?,Check_Order
user_50,2025-12-29 13:37:50.294204,prime membership issues,Account_Assistance
user_40,2026-01-08 14:51:05.294210,kindle not syncing,Technical_Issue
user_43,2026-01-20 11:35:43.294216,cannot access my account,Technical_Issue
user_40,2025-12-29 14:25:01.294222,what?,Fallback
user_36,2025-12-26 00:22:34.294228,hello,Greeting
user_30,2025-12-24 21:58:50.294234,who are you?,Fallback
user_25,2026-01-16 16:20:37.294240,can I track my recent purchase?,Check_Order
user_6,2026-01-11 21:19:30.294246,what?,Fallback
user_22,2026-01-04 22:33:15.294251,alexa is not responding,Technical_Issue
user_43,2026-01-12 11:59:10.294257,rate my experience,Feedback
user_30,2025-12-28 20:52:38.294263,I need to speak with someone,Customer_Service_Contact
user_28,2025-12-29 18:02:15.294269,I have a suggestion,Feedback
user_34,2025-12-21 03:25:37.294274,account suspended,Account_Assistance
user_21,2026-01-11 23:51:17.294280,can't log into my account,Account_Assistance
user_26,2025-12-23 16:53:14.294287,rate my experience,Feedback
user_19,2026-01-16 08:24:29.294294,!!,Fallback
user_20,2026-01-14 03:51:05.294300,I have a suggestion,Feedback
user_47,2025-12-20 16:21:01.294306,I have a suggestion,Feedback
user_38,2026-01-19 13:14:14.294312,feedback about your service,Feedback
user_20,2026-01-17 17:44:02.294318,I don't understand,Fallback
user_36,2025-12-28 06:14:57.294324,compatibility questions,Product_Inquiry
user_50,2026-01-07 04:01:50.294330,good morning,Greeting
user_31,2026-01-01 13:56:38.294336,hey there,Greeting
user_43,2025-12-23 19:33:04.294341,tell me about product X,Product_Inquiry
user_28,2025-12-27 01:30:10.294347,speak to a representative,Customer_Service_Contact
user_20,2026-01-03 02:33:01.294353,change my password,Account_Assistance
user_28,2025-12-28 09:52:33.294359,feedback about your service,Feedback
user_33,2026-01-10 11:37:59.294365,change my password,Account_Assistance
user_22,2025-12-26 01:41:30.294371,good morning,Greeting
user_33,2026-01-15 01:54:16.294376,order arrived yet?,Check_Order
user_28,2026-01-12 04:54:02.294382,can I track my recent purchase?,Check_Order
user_43,2026-01-17 02:00:22.294388,wrong size,Refund_Request
user_48,2026-01-03 17:48:55.294394,change my password,Account_Assistance
user_47,2026-01-15 23:34:32.294400,track order,Check_Order
user_30,2026-01-20 07:33:35.294443,!!,Fallback
user_1,2026-01-17 01:12:45.294454,status of order #123,Check_Order
user_4,2025-12-25 23:20:26.294460,rate my experience,Feedback
user_17,2025-12-30 21:20:51.294466,how to return a product?,Refund_Request
user_25,2026-01-08 18:28:41.294472,product specifications,Product_Inquiry
user_50,2025-12-27 18:33:55.294478,hello,Greeting
user_15,2025-12-25 16:09:39.294484,feedback about your service,Feedback
user_37,2026-01-09 20:54:46.294490,rate my experience,Feedback
user_45,2026-01-17 13:13:50.294496,my item is damaged,Refund_Request
user_7,2025-12-29 04:30:35.294502,error 404,Technical_Issue
user_33,2026-01-18 09:42:20.294507,track order,Check_Order
user_35,2026-01-03 05:45:56.294513,update payment method,Account_Assistance
user_49,2026-01-10 04:32:30.294519,price of item Y,Product_Inquiry
user_10,2025-12-28 02:39:31.294525,hi,Greeting
